Temp,Culture.code,replicate,14.Jun.2023,22.Jun.2023,26.Jun.2023,29.Jun.2023,3.Jul.2023,6.Jul.2023,10.Jul.2023,13.Jul.2023,17.Jul.2023
10,EM31,A,19.635,20.3,20.3,27.961,27.961,27.961,57.325,57.325,113.575
10,EM31,B,19.635,23.539,23.539,41.547,87.942,143.864,224.686,309.651,407.184
10,EM31,C,19.635,23.041,23.041,43.982,73.972,129.524,202.891,253.63,333.013
10,EM31,D,19.635,20.179,20.179,43.376,67.478,107.523,170.423,226.793,323.785
20,EM31,A,19.635,88.215,224.395,399.591,612.273,904.833,1250.348,1539.662,1733.759
20,EM31,B,19.635,120.366,249.594,397.558,646.98,976.919,1322.097,1572.036,1880.352
20,EM31,C,19.635,69.673,226.808,345.939,600.711,896.079,1232.402,1530.6,1841.982
20,EM31,D,19.635,92.375,231.604,392.477,691.337,978.769,1333.723,1701.656,2044.012
24,EM31,A,19.635,241.682,468.931,672.719,969.661,1377.536,1713.432,1713.432,1713.432
24,EM31,B,19.635,194.19,437.032,649.713,1034.661,1383.716,1749.147,2031.165,2295.076
24,EM31,C,19.635,128.121,340.511,529.218,836.626,1127.509,1441.041,1749.29,2004.991
24,EM31,D,19.635,131.347,324.013,522.881,810.922,1055.709,1303.03,1544.113,1794.909
27,EM31,A,19.635,80.583,155.45,246.719,364.871,478.924,607.142,820.456,1012.262
27,EM31,B,19.635,65.15,141.983,256.022,373.019,528.583,698.283,838.898,1027.368
27,EM31,C,19.635,95.126,189.219,304.854,438.233,543.311,543.311,543.311,543.311
27,EM31,D,19.635,77.989,157.952,233.795,321.464,430.42,430.42,430.42,430.42
30,EM31,A,19.635,40.18,40.18,101.298,147.292,205.143,205.143,301.249,386.53
30,EM31,B,19.635,39.902,39.902,102.65,136.852,190.755,263.329,263.329,363.619
30,EM31,C,19.635,43.262,43.262,104.266,148.079,217.32,282.822,282.822,395.347
30,EM31,D,19.635,46.037,46.037,93.54,145.955,145.955,244.958,244.958,349.281
34,EM31,A,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
34,EM31,B,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
34,EM31,C,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
34,EM31,D,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
37,EM31,A,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
37,EM31,B,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
37,EM31,C,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
37,EM31,D,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
10,FC55,A,19.635,24.079,68.833,97.716,163.239,237.68,321.817,321.817,424.323
10,FC55,B,19.635,20.768,69.271,100.366,139.986,139.986,274.592,274.592,393.58
10,FC55,C,19.635,32.237,96.23,140.639,223.268,308.05,394.233,493.041,656.998
10,FC55,D,19.635,23.842,70.6,111.253,195.921,292.761,403.311,523.44,688.409
20,FC55,A,19.635,140.271,317.046,484.416,706.236,1043.786,1342.729,1709.198,2020.228
20,FC55,B,19.635,150.799,341.355,481.027,699.995,881.464,1126.048,1334.15,1589.79
20,FC55,C,19.635,121.392,277.408,420.638,738.46,949.429,1149.03,1149.03,1149.03
20,FC55,D,19.635,102.491,290.124,533.02,770.423,967.779,1195.51,1195.51,1388.678
24,FC55,A,19.635,123.615,299.043,507.804,808.912,1058.762,1440.089,1764.689,2203.376
24,FC55,B,19.635,139.438,363.303,566.304,794.043,1018.414,1204.574,1386.09,1597.6
24,FC55,C,19.635,200.231,339.903,563.747,865.696,1135.613,1436.308,1753.609,2026.823
24,FC55,D,19.635,169.916,347.259,497.934,623.102,754.386,959.388,1131.995,1325.717
27,FC55,A,19.635,61.433,130.106,130.106,130.106,130.106,130.106,187.057,187.057
27,FC55,B,19.635,43.141,43.141,43.141,43.141,77.276,131.592,131.592,131.592
27,FC55,C,19.635,57.347,57.347,107.375,120.633,120.633,170.367,170.367,170.367
27,FC55,D,19.635,59.07,59.07,105.005,136.828,191.446,191.446,191.446,271.832
30,FC55,A,19.635,20.327,20.327,28.209,28.209,28.209,44.645,44.645,44.645
30,FC55,B,19.635,contam,contam,contam,contam,contam,contam,contam,contam
30,FC55,C,19.635,22.205,22.205,34.392,34.392,34.392,34.392,34.392,34.392
30,FC55,D,19.635,21.833,48.971,48.971,48.971,48.971,48.971,48.971,48.971
34,FC55,A,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
34,FC55,B,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
34,FC55,C,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
34,FC55,D,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
37,FC55,A,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
37,FC55,B,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
37,FC55,C,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
37,FC55,D,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
10,FC179,A,19.635,35.82,96.678,176.778,270.956,376.357,516.973,624.469,802.094
10,FC179,B,19.635,36.048,101.093,168.631,260.381,373.865,534.314,642.236,777.988
10,FC179,C,19.635,33.562,114.153,189.724,296.6,428.129,603.155,735.467,924.928
10,FC179,D,19.635,31.262,95.161,161.581,290.105,417.226,561.438,701.328,880.52
20,FC179,A,19.635,137.27,380.406,701.687,1112.974,1589.704,2159.542,2515.717,2916.334
20,FC179,B,19.635,124.849,354.645,551.888,995.448,1383.723,1913.304,2370.398,2813.089
20,FC179,C,19.635,138.677,387.608,628.59,986.452,1245.233,1245.233,1245.233,1245.233
20,FC179,D,19.635,112.421,290.745,554.574,929.358,1305.485,1813.304,2273.27,2753.123
24,FC179,A,19.635,200.154,509.398,869.495,1373.348,1918.986,2560.879,2881.645,3328.525
24,FC179,B,19.635,230.616,526.465,888.42,1382.488,1846.761,2395.49,2832.67,3193.462
24,FC179,C,19.635,183.208,455.651,720.883,1161.48,1638.098,2131.4,2580.868,2955.253
24,FC179,D,19.635,182.534,479.156,715.629,1175.527,1623.548,2145.588,2599.204,3042.049
27,FC179,A,19.635,54.326,170.855,338.542,577.866,790.808,987.309,987.309,987.309
27,FC179,B,19.635,45.641,129.973,277.629,449.02,636.359,636.359,636.359,636.359
27,FC179,C,19.635,56.331,233.58,430.68,685.889,986.76,1271.839,1598.221,1950.856
27,FC179,D,19.635,75.519,201.682,404.028,597.446,907.009,1260.208,1557.375,1960.832
30,FC179,A,19.635,35.59,76.561,107.442,196.402,292.098,393.7,506.101,673.156
30,FC179,B,19.635,45.917,100.082,143.677,237.596,371.555,510.917,617.292,782.82
30,FC179,C,19.635,37.338,37.338,81.879,139.162,211.194,276.912,358.053,439.616
30,FC179,D,19.635,45.637,45.637,76.468,148.572,228.222,313.412,412.132,412.132
34,FC179,A,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
34,FC179,B,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
34,FC179,C,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
34,FC179,D,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
37,FC179,A,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
37,FC179,B,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
37,FC179,C,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
37,FC179,D,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
10,VC_1858,A,19.635,50.175,121.783,153.306,183.071,183.071,262.152,262.152,262.152
10,VC_1858,B,19.635,44.711,115.296,161.151,198.346,198.346,277.291,359.655,359.655
10,VC_1858,C,19.635,60.401,136.572,186.196,243.672,243.672,346.539,346.539,450.386
10,VC_1858,D,19.635,contam,contam,contam,contam,contam,contam,contam,contam
20,VC_1858,A,19.635,63.211,115.602,183.644,247.085,340.465,461.832,461.832,591.176
20,VC_1858,B,19.635,60.131,118.833,198.004,312.751,419.055,545.376,657,770.915
20,VC_1858,C,19.635,118.194,201.206,291.427,389.417,527.47,527.47,648.621,648.621
20,VC_1858,D,19.635,100.653,201.027,278.346,373.578,495.405,617.619,617.619,617.619
24,VC_1858,A,19.635,119.425,229.554,321.956,422.952,545.716,680.94,680.94,855.752
24,VC_1858,B,19.635,115.979,213.209,325.742,476.098,621.646,763.804,866.991,866.991
24,VC_1858,C,19.635,193.674,336.293,461.427,605.507,754.083,923.428,923.428,1131.156
24,VC_1858,D,19.635,168.721,298.315,409.323,532.839,671.892,816.625,816.625,816.625
27,VC_1858,A,19.635,contam,contam,contam,contam,contam,contam,contam,contam
27,VC_1858,B,19.635,230.628,428.723,576.232,748.287,964.603,1148.826,1148.826,1148.826
27,VC_1858,C,19.635,159.793,332.616,440.692,670.929,881.641,1086.521,1086.521,1296.55
27,VC_1858,D,19.635,119.156,258.135,393.312,577.016,800.488,996.268,1188.004,1188.004
30,VC_1858,A,19.635,125.844,296.38,425.61,638.097,817.362,1026.328,1173.721,1173.721
30,VC_1858,B,19.635,119.365,275.58,393.802,515.925,649.597,781.419,781.419,781.419
30,VC_1858,C,19.635,216.873,438.824,585.654,716.997,872.498,872.498,872.498,872.498
30,VC_1858,D,19.635,250.28,441.803,590.968,758.783,939.406,1129.364,1129.364,1129.364
34,VC_1858,A,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
34,VC_1858,B,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
34,VC_1858,C,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
34,VC_1858,D,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
37,VC_1858,A,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
37,VC_1858,B,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
37,VC_1858,C,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
37,VC_1858,D,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
10,EM49,A,19.635,33.372,33.372,33.372,83.848,146,146,229.798,229.798
10,EM49,B,19.635,40.016,40.016,81.576,123.935,123.935,214.027,293.652,293.652
10,EM49,C,19.635,35.437,35.437,75.973,105.828,155.541,155.541,214.283,214.283
10,EM49,D,19.635,39.895,39.895,83.478,118.26,171.982,171.982,232.069,232.069
20,EM49,A,19.635,95.153,204.756,302.852,424.759,576.529,703.089,703.089,703.089
20,EM49,B,19.635,107.521,232.063,334.201,437.157,588.963,721.832,721.832,721.832
20,EM49,C,19.635,101.692,212.688,305.005,406.353,568.525,762.011,907.349,907.349
20,EM49,D,19.635,108.979,174.728,254.202,363.016,516.172,643.348,782.908,782.908
24,EM49,A,19.635,165.332,307.543,416.812,576.583,776.28,776.28,994.506,994.506
24,EM49,B,19.635,260.631,516.127,782.226,1127.816,1442.095,1732.469,1732.469,2033.39
24,EM49,C,19.635,152.358,299.539,413.957,518.313,666.648,666.648,819.134,819.134
24,EM49,D,19.635,168.109,284.201,400.313,531.999,705.763,705.763,887.359,887.359
27,EM49,A,19.635,141.743,263.803,357.84,492.554,612.883,770.308,945.955,945.955
27,EM49,B,19.635,117.709,198.813,290.294,386.09,509.596,509.596,621.336,621.336
27,EM49,C,19.635,152.916,408.33,672.824,1027.217,1325.266,1681.632,1980.742,2238.549
27,EM49,D,19.635,206.312,455.018,709.192,1054.627,1366.783,1659.841,1873.573,1873.573
30,EM49,A,19.635,113.687,188.103,227.668,272.302,272.302,412.877,412.877,533.242
30,EM49,B,19.635,86.453,169.158,222.095,279.196,279.196,402.535,508.465,508.465
30,EM49,C,19.635,102.016,211.545,322.244,505.894,716.965,947.828,1095.125,1095.125
30,EM49,D,19.635,106.814,192.779,266.822,398.398,559.219,749.936,864.061,864.061
34,EM49,A,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
34,EM49,B,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
34,EM49,C,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
34,EM49,D,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
37,EM49,A,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
37,EM49,B,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
37,EM49,C,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
37,EM49,D,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
10,FC423,A,19.635,42.389,81.921,123.293,190.447,269.317,365.189,442.863,549.72
10,FC423,B,19.635,32.413,64.253,92.592,181.438,249.63,352.427,426.728,523.788
10,FC423,C,19.635,52.036,87.514,134.286,228.31,310.453,412.175,482.552,568.884
10,FC423,D,19.635,49.988,92.004,139.672,227.687,321.804,419.638,498.479,596.821
20,FC423,A,19.635,160.024,316.659,442.201,541.573,687.924,687.924,916.37,1155.791
20,FC423,B,19.635,160.103,313.803,455.44,580.975,761.018,912.169,912.169,1130.994
20,FC423,C,19.635,191.579,408.88,648.144,884.224,1187.032,1605.127,1943.043,2287.71
20,FC423,D,19.635,162.424,305.435,448.112,567.459,726.956,726.956,726.956,726.956
24,FC423,A,19.635,166.384,433.31,615.508,910.966,1283.989,1557.907,1813.41,2093.083
24,FC423,B,19.635,186.522,439.008,608.33,1038.338,1328.184,1686.345,1941.425,2208.766
24,FC423,C,19.635,226.549,510.919,767.801,1192.247,1608.729,1988.751,2230.728,2489.583
24,FC423,D,19.635,212.974,491.803,691.765,1019.615,1338.736,1689.783,1910.306,2135.626
27,FC423,A,19.635,82.457,138.089,169.852,233.541,332.703,446.679,548.261,666.726
27,FC423,B,19.635,63.561,100.925,155.901,210.927,293.54,414.86,499.151,627.364
27,FC423,C,19.635,47.654,124.288,183.36,242.996,312.658,423.345,423.345,586.959
27,FC423,D,19.635,103.365,152.725,186.921,248.334,349.522,349.522,449.898,574.443
30,FC423,A,19.635,34.576,34.576,50.63,50.63,50.63,50.63,50.63,82.7
30,FC423,B,19.635,30.015,30.015,48.138,48.138,48.138,48.138,81.311,117.592
30,FC423,C,19.635,25.204,25.204,60.503,60.503,60.503,130.501,130.501,193.246
30,FC423,D,19.635,39.223,39.223,60.611,60.611,104.388,156.135,214.519,282.025
34,FC423,A,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
34,FC423,B,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
34,FC423,C,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
34,FC423,D,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
37,FC423,A,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
37,FC423,B,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
37,FC423,C,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
37,FC423,D,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
10,FC203,A,19.635,23.67,23.67,35.925,70.511,114.404,184.829,257.569,363.605
10,FC203,B,19.635,19.753,19.753,48.173,69.3,116.269,177.644,235.216,327.787
10,FC203,C,19.635,23.214,23.214,48.415,69.272,106.414,177.601,231.649,320.553
10,FC203,D,19.635,22.929,22.929,35.206,55.528,98.36,151.617,207.765,278.689
20,FC203,A,19.635,contam,contam,contam,contam,contam,contam,contam,contam
20,FC203,B,19.635,116.423,203.596,299.555,429.065,572.217,572.217,572.217,572.217
20,FC203,C,19.635,52.96,138.083,228.395,338.268,507.095,688.561,911.204,1198.583
20,FC203,D,19.635,61.989,175.734,251.664,379.166,549.247,740.995,942.988,1199.915
24,FC203,A,19.635,72.169,253.406,383.661,585.316,800.377,1085.201,1288.059,1564.496
24,FC203,B,19.635,86.692,233.65,376.478,565.112,774.285,1059.827,1334.029,1585.498
24,FC203,C,19.635,92.694,273.404,441.292,664.448,868.367,1068.378,1246.276,1505.583
24,FC203,D,19.635,120.253,309.364,449.266,722.62,950.503,1199.551,1471.816,1679.722
27,FC203,A,19.635,42.044,79.01,103.664,162.485,248.78,362.699,362.699,509.852
27,FC203,B,19.635,47.271,78.376,105.936,129.635,201.901,293.003,378.679,479.63
27,FC203,C,19.635,47.62,89.571,145.437,230.265,330.468,438.839,572.206,697.924
27,FC203,D,19.635,40.912,90.005,130.062,130.062,240.399,335.503,422.183,550.828
30,FC203,A,19.635,21.814,21.814,34.676,34.676,34.676,69.661,69.661,69.661
30,FC203,B,19.635,23.913,23.913,45.834,80.131,135.54,135.54,172.53,172.53
30,FC203,C,19.635,30.866,30.866,40.248,71.867,113.483,113.483,113.483,113.483
30,FC203,D,19.635,30.551,30.551,53.655,75.934,135.569,135.569,175.567,175.567
34,FC203,A,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
34,FC203,B,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
34,FC203,C,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
34,FC203,D,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
37,FC203,A,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
37,FC203,B,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635,19.635
